Price,Weight,Type
24348.73341,60564.5456,0
23091.06104,54672.52387999999,1
23494.52214,61617.690839999996,0
24169.31535,60601.904239999996,0
22773.67084,55156.982220000005,1
22521.73373,55397.43105,1
23648.23085,59772.41427000001,0
22736.390880000003,55347.32332,1
22395.64475,55745.18851,1
22655.8826,55517.838260000004,1
24191.697,60591.35955,0
23541.16292,63028.95214,0
22809.91839,57017.466010000004,1
24345.41012,60616.49057,0
23677.51316,59994.47217000001,0
22631.8827,54910.20306,1
22478.06957,56172.683229999995,1
23544.51092,61471.33143,0
23092.32698,56628.48416,1
22754.163630000003,56638.69806,1
24306.38113,59371.23327999999,0
24002.67384,59163.11632000001,0
22996.525230000003,55100.24279,1
23443.37394,55053.3798,1
22039.83208,56795.3361,1
24473.43562,60073.916860000005,0
24744.37512,59874.07981,0
23186.304,55846.5598,1
23760.36263,58930.40784,0
23153.97043,58106.62775,1
22550.2888,55633.65102999999,1
23021.6362,56527.09613,1
22802.06419,56180.47104,1
22830.86895,54434.55472000001,1
22137.184390000002,56765.175820000004,1
24655.09476,60421.472570000005,0
23831.285030000003,60540.77896,0
24422.917390000002,58728.90952000001,0
24147.17747,60821.836839999996,0
23780.84214,61569.18095,0
22958.011619999997,56570.760729999995,1
24011.58641,59440.73846,0
23163.769480000003,55708.82803,1
24415.3379,57645.78572000001,0
23053.22082,56177.56725,1
23650.124480000002,60282.22147999999,0
23011.38742,57156.503070000006,1
24323.38176,60781.11276,0
22655.28751,55733.33647,1
23857.52824,59930.163179999996,0
21672.91745,57019.911570000004,1
23903.68389,59269.19052999999,0
23977.297980000003,60015.45104,0
23752.576680000002,62971.091779999995,0
24326.22594,59579.40191,0
24237.234640000002,58691.53758,0
23929.74754,61760.25391,0
22418.02352,56471.423279999995,1
22944.04549,52620.13978,1
23237.09022,57085.99264,1
22681.45031,53774.28012,1
23124.37861,56018.313870000005,1
22993.24896,58931.939860000006,1
23615.98035,60371.268710000004,0
23271.77218,56796.34391,1
22339.15835,55364.35424,1
24310.8507,60382.0385,0
22331.6767,54823.087120000004,1
24320.0749,59577.51666,0
23470.384140000002,56986.546239999996,1
24236.77919,59892.23454,0
24279.395819999998,59130.6391,0
22690.693069999998,55867.2808,1
22200.400719999998,56118.96992,1
23286.36925,60037.75595,0
23607.43881,60118.38657,0
23617.19167,60270.35548,0
24130.61878,59979.801020000006,0
23628.82952,58827.11032000001,0
24102.12744,60127.76067,0
23182.34474,55406.78272999999,1
23987.95574,59158.53024,0
23699.86077,59693.9475,0
22273.396080000002,54759.00614,1
21673.36776,54745.74631,1
23558.62184,59858.968960000006,0
23716.56525,62178.218629999996,0
23074.91115,55054.96487999999,1
22468.38097,57130.07546,1
23918.76005,59209.06793,0
23431.105359999998,60707.17064,0
23132.94853,55271.76439,1
24496.86366,59973.24555,0
23792.82552,59669.49035,0
23932.67279,59594.404839999996,0
22739.99519,56160.45519,1
23491.97865,60320.85676,0
23220.69624,55049.016879999996,1
22962.921130000002,56573.053439999996,1
22034.582430000002,56898.41796,1
24200.696659999998,60124.321039999995,0
22858.84976,56096.96008,1
22969.028459999998,56803.14215,1
22626.83408,56543.80384,1
23884.631680000002,61295.667839999995,0
22790.31708,56245.40452999999,1
24326.0791,60611.100470000005,0
23015.02249,54956.08214,1
24246.99104,61449.8936,0
24297.05795,59564.8151,0
22728.27903,58920.3451,1
24393.93013,61040.33867999999,0
22287.902140000002,57006.716779999995,1
24080.42058,60682.97821,0
22600.304780000002,55809.90649,1
23313.00122,57469.96467,0
23307.65828,58563.23771,0
22771.93013,56002.4349,1
22808.62962,56899.61106,1
22737.928219999998,55953.96393,1
22907.78181,58188.45461,1
23803.697330000003,59078.21227999999,0
22921.99261,54979.06217999999,1
22114.86434,56921.74589,1
24148.64928,58641.84949,0
22269.33987,55546.61802,1
23669.78575,60725.191960000004,0
22388.75661,55634.24246,1
22719.036819999998,54266.890589999995,1
23505.89584,55021.80054,1
23762.13255,60179.880410000005,0
22532.429969999997,57724.93025,1
23251.98273,59931.01244,0
24468.65108,60425.974220000004,0
22264.64689,57797.022189999996,1
22999.24282,55491.36177999999,1
23233.10641,54508.845870000005,1
22541.534519999997,55817.9106,1
23514.21355,60449.22627000001,0
24606.78824,59376.0643,0
23556.36719,61073.58158,0
21229.89569,56589.50542,1
22134.25241,56808.0945,1
22462.9659,55474.67915,1
23825.53441,60456.235420000005,0
23945.11309,59686.87026,0
23797.22164,58323.896029999996,0
23612.346019999997,60624.09391,0
24698.21083,60018.691829999996,0
23531.29615,59653.322,0
23502.86934,59850.8373,0
23344.03826,60315.31756,0
23207.17624,57303.165629999996,1
24467.586890000002,59403.925579999996,0
22827.592269999997,54497.72771,1
24092.71565,58462.44002,0
22721.06235,54625.14683,1
24266.853430000003,61461.14999,0
22822.145669999998,54897.52126,1
24515.09834,61566.622110000004,0
22441.26318,57431.0932,1
22865.88802,55816.12416,1
24301.00529,58897.392779999995,0
24661.76539,61532.09191,0
22672.500480000002,54337.3136,1
23481.75959,55584.07113,1
22955.50751,55839.31024,1
23706.05894,57589.69281,0
23735.360630000003,62795.86184,0
23803.14587,60116.7076,0
22470.35114,56497.08585,1
23340.9873,60589.44564,0
23201.50905,56136.22969,1
24038.558390000002,60054.81793,0
23264.68796,55524.745870000006,1
24367.49174,61534.71179,0
24024.13752,58854.399639999996,0
23369.11899,54496.09751,1
23122.35015,56589.448039999996,1
22787.37756,57115.39239,1
25017.16796,61183.72543,0
23401.54955,59691.95503,0
23669.6263,61105.73227000001,0
24126.0416,60437.60091,0
23320.504240000002,60485.28045,0
23792.51925,61920.80451,0
23919.43711,58171.52027000001,0
23161.34611,59546.3858,0
24527.15621,59904.160639999995,0
24533.7183,57594.87539,0
24641.41284,61326.03091,0
22721.23097,55544.27974,1
22965.34217,52371.43479,1
23976.33771,58682.273160000004,0
22817.87813,58591.100889999994,1
22124.063290000002,57705.23859,1
22712.23916,56252.54541,1
23017.55537,54978.7619,1
22904.609269999997,56910.10467000001,1
24216.37598,59584.51985,0
22579.8525,56899.43204,1
23956.063990000002,60180.18785,0
23037.79147,61671.88043,0
22651.11656,56471.60939,1
24352.76412,61416.368839999996,0
22326.76625,58249.92969,1
24263.37553,61420.45854,0
23917.07759,57835.803029999995,0
23910.492459999998,60008.913739999996,0
22841.71799,55316.11811,1
24366.85175,58472.78487999999,0
23971.1372,58024.11437999999,0
24223.51798,58523.987810000006,0
23280.25095,56250.52564,1
23580.11074,55626.6529,1
24442.51049,58594.399939999996,0
24408.06291,61942.51987999999,0
22636.55985,56864.51125,1
22208.82309,55900.22151,1
23319.37236,56302.872910000006,1
23418.11581,59197.74925,0
24341.4669,61213.29434,0
23074.02597,55890.5455,1
24697.22554,59557.012,0
22907.38508,55111.37994,1
23951.4541,61814.79882999999,0
22540.818369999997,55621.11934,1
22868.61537,54992.365379999996,1
22620.47894,54509.484220000006,1
24525.12005,62113.11741,0
23354.91571,60289.7463,0
22894.04664,54445.049170000006,1
24465.44646,61163.85497000001,0
23471.32784,56685.4454,1
23704.69656,59399.09636,0
23847.46356,59252.48228,0
23945.54203,59629.05983,0
24024.09345,60541.647520000006,0
24479.66387,61963.018260000004,0
22012.86202,57665.957239999996,1
24583.03443,58322.27643,0
22968.90089,55681.97202000001,1
23904.789940000002,58474.1704,0
24610.92816,60172.16526,0
24203.44248,59326.243070000004,0
22467.413480000003,54875.038329999996,1
23091.82288,55087.05635,1
22819.03898,55327.32881,1
22563.27696,53643.417389999995,1
24544.13995,60839.18064,0
22375.94186,54972.34645,1
22961.96565,57331.85943,1
22364.64645,57208.37412000001,1
23464.8604,59822.262689999996,0
22863.06075,55980.54452999999,1
22805.04322,55950.54677000001,1
23788.124490000002,61791.77635,0
22242.59143,54044.122339999994,1
22598.305819999998,55173.7137,1
23295.9861,57188.0534,1
24047.19195,60730.672439999995,0
22016.00852,56351.78456,1
23751.34118,60709.16391,0
23285.25516,60663.21387000001,0
22673.01231,55892.96412999999,1
23381.07245,57847.019420000004,0
24248.07894,60183.459839999996,0
23897.90045,60115.88669,0
22595.386280000002,56253.51737,1
22693.93463,56396.25607999999,1
22666.93174,57497.59661,1
22905.4774,58156.04357,1
22692.02053,57226.693060000005,1
23686.34759,59887.79525,0
22440.00089,56414.224129999995,1
24479.52838,59023.61741,0
23075.72075,58645.79115,1
22662.5444,57234.35548,1
24082.1499,58695.298010000006,0
23891.1857,55597.999529999994,1
22336.426359999998,53647.05481,1
23785.88251,57835.75131,0
23720.65712,59594.854029999995,0
23622.10686,61088.603310000006,0
23179.41329,60048.43851,0
23485.42805,56418.75181,1
23266.06538,55740.68667,1
23065.8888,56448.16718,1
22875.6677,57046.96397999999,1
23545.26211,58678.71554,1
22906.89695,56370.50249,1
22852.08531,54609.986260000005,1
22665.824669999998,58975.56317,1
24369.25721,60057.26695,0
23521.53931,60519.499429999996,0
24163.78931,58876.618610000005,0
23305.730340000002,57124.59231,1
24751.596530000003,59798.43011,0
24056.77625,58524.155779999994,0
24316.19861,57722.331320000005,0
23073.51815,56502.05281,1
22733.87423,56476.401679999995,1
22962.34605,55831.81661,1
21684.81305,55491.02362000001,1
24323.74394,59774.73021,0
23487.09765,60761.248960000004,0
24394.1565,59355.044689999995,0
22869.76414,57587.49771,1
23354.56966,55818.741279999995,1
22294.02815,56061.496020000006,1
23989.9717,60395.49106,0
22597.1206,55224.64894,1
23632.20477,55658.969229999995,1
22798.5117,55790.00438,1
23865.65058,59442.75014,0
23987.20445,59108.52997999999,0
24249.59128,60205.840079999994,0
22614.557819999998,56597.759210000004,1
23780.89936,61384.68086,0
24152.1636,58511.80375,0
23597.00743,58924.2325,0
24154.43845,60322.74152,0
22882.70921,55371.75317999999,1
22691.13525,57080.38087000001,1
22451.80997,58414.6608,1
24164.786790000002,59598.540720000005,0
23642.75131,54876.4747,1
23604.26366,62530.0102,0
23686.90273,58126.519089999994,0
24144.37862,59253.338370000005,0
22929.40514,58329.6237,1
24140.80619,60491.58232,0
22511.04441,54422.315879999995,1
23609.269959999998,59266.33371,0
23703.45266,59079.01892,0
23550.22293,59735.1458,0
22788.9875,54628.38656,1
22692.22348,57138.93328,1
22862.35986,56488.33912999999,1
23653.83417,55350.02956,1
23416.419130000002,55405.34568,1
22490.56537,56151.0304,1
24791.9862,61116.458139999995,0
23388.117619999997,60777.60721,0
23366.78876,54620.18686,1
23895.81205,59935.2612,0
22618.36247,55693.14091,1
22874.80475,55268.86539,1
22943.798580000002,58484.97342,1
22776.2448,57875.44111,1
22036.572809999998,57011.096710000005,1
24130.80523,61811.79245,0
24252.20122,60875.700170000004,0
24361.79938,61239.98179,0
23897.6872,59155.561729999994,0
22828.03592,58806.4442,1
23561.26827,58894.37017,0
23448.73828,60906.791339999996,0
23999.96839,59527.78716,0
24439.56365,61521.11117999999,0
24190.579690000002,59397.74149,0
23991.88048,61879.015589999995,0
23092.59736,57158.868579999995,1
24285.82794,58938.2117,0
23128.76171,56107.54752000001,1
23753.05669,60867.96731,0
22224.7385,54833.15541,1
22685.48618,56357.47309,1
22787.254240000002,55045.98827,1
25066.49294,60125.863489999996,0
25352.941890000002,61640.62386,0
23241.52592,56290.49786,1
22904.28106,54371.04309,1
22743.1266,56081.057239999995,1
22492.74611,55638.620879999995,1
24877.04421,59155.55232,0
23459.303659999998,61904.05922,0
22733.51986,57645.872610000006,1
22282.93986,56763.43236,1
24305.84365,59507.00477000001,0
22578.67865,55925.848210000004,1
22688.62517,55451.54079,1
23995.118140000002,60384.38926,0
23188.01868,56527.40704,1
24036.20447,61137.71053,0
24102.3289,60652.21189,0
24151.39483,60330.22407999999,0
23850.60372,58550.71802000001,0
23478.66105,60777.64587000001,0
22968.92699,55581.34495,1
23074.39131,56999.31918,1
22451.54738,55594.5149,1
24598.71895,60289.57324,0
22233.31994,52862.3515,1
24027.22749,58105.94226,0
23917.19109,61301.13344,0
23484.4739,58055.75347999999,1
23186.87115,54736.84032,1
22397.609669999998,55386.8986,1
24595.01596,60452.49117,0
23342.23346,55095.573229999995,1
22521.24887,56459.79437,1
23765.57138,61820.07535,0
22990.68937,59098.46411,1
24248.608630000002,58678.37197000001,0
22703.528469999997,54387.24294,1
24008.94175,60831.93686,0
24107.90455,60289.008270000006,0
22722.83165,56161.219979999994,1
22997.37098,58765.63132000001,0
22590.66685,53801.89411,1
22998.35732,56130.39415,1
22718.46915,55591.650270000006,1
23370.97246,58883.48481,0
23644.74381,59435.21374,0
22856.024680000002,58667.12891,0
22214.85326,56958.86864,1
23807.03816,61711.6383,0
23611.17012,58383.24909,0
22585.380269999998,56333.99074,1
22133.88033,54805.41072000001,1
22952.02781,56979.16692,1
23765.494130000003,57563.81267000001,0
24681.86749,60216.073970000005,0
23826.08019,60853.91861,0
23828.09518,61390.53284,0
22541.59415,55646.66199,1
23909.9128,62579.22576,0
23284.71461,58759.507679999995,0
22391.2092,55618.02155,1
23036.56289,55825.05462,1
22802.13055,56425.93677000001,1
23161.75295,55233.63035,1
23910.65209,59067.83427000001,0
22333.222130000002,58491.617860000006,1
22272.82875,55820.754270000005,1
24577.825090000002,61739.37145,0
23768.8441,60872.50284,0
23574.81552,59250.11377999999,0
22405.47929,58596.49239,1
22682.74957,56901.3295,1
22858.07322,56364.069070000005,1
24130.66613,61731.01226,0
22685.37845,56786.525610000004,1
23532.19166,61180.59169,0
23304.87816,60801.58663,0
22733.74814,54862.58202,1
24464.89832,62121.58127,0
24203.39355,60921.15189,0
22260.16415,56255.218120000005,1
23151.67805,56324.5943,1
24069.21691,58706.479029999995,0
23692.65695,59554.83946,0
22760.6016,55281.40648,1
23136.692430000003,55380.75665,1
24106.372890000002,57294.20135,0
24071.858490000002,60165.75502999999,0
22794.62735,55044.95752,1
22925.41191,57179.34902,1
23950.605209999998,59606.0009,0
21949.54578,58323.6994,1
23010.88107,54992.785560000004,1
24639.33538,59864.66688,0
22256.67348,55379.442189999994,1
24053.643490000002,60449.107860000004,0
22687.8537,55895.10043,1
22306.39863,56967.91186,1
22434.97944,56877.24714,1
22599.73617,56769.042129999994,1
23880.516819999997,59816.61064,0
24073.58381,61755.1311,0
22221.61492,57646.92089,1
24459.979209999998,59706.6855,0
22817.81486,55993.38797999999,1
22675.037519999998,56883.55727999999,1
24341.50275,60637.35781,0
24547.98711,61362.53687,0
24265.99715,63032.01711,0
23202.842269999997,60543.79466,0
24050.067430000003,61342.839439999996,0
23459.80168,60538.56115,0
24088.053780000002,59615.28019,0
23047.69832,57180.15115,1
24101.98937,59316.02534,0
22530.7772,56697.36939,1
23950.94831,58040.966210000006,0
22625.72945,56965.21725,1
23381.74531,60111.46527000001,0
24353.53034,59258.57576,0
22176.34779,56094.19421,1
23483.45445,61838.538539999994,0
22911.69855,60689.41215,0
24378.23259,59644.0191,0
23864.04787,61592.509739999994,0
23262.90879,54529.91217999999,1
23913.81234,60238.291829999995,0
24388.0112,58042.558970000006,0
22986.79623,53799.60886,1
22881.4038,55172.87987999999,1
23252.13222,56239.96069,1
23488.74769,54951.48429,1
22858.30787,55797.27525,1
23280.44608,55286.842979999994,1
23677.50353,58270.65908,0
22819.387590000002,56153.90132999999,1
24010.77781,60795.247070000005,0
23001.688169999998,57063.65188,1
24309.86035,60193.935860000005,0
22443.190880000002,56252.42345,1
22453.47857,54981.54589,1
22943.23391,58411.7371,1
22750.84859,55930.49335,1
23472.41845,55555.91796,1
23159.16059,56571.30087000001,1
24200.32016,63193.395410000005,0
24311.627959999998,61986.144029999996,0
24694.27451,60026.79524,0
23486.033040000002,57719.509770000004,1
22483.42297,56973.81081,1
22951.664090000002,54664.97727,1
22897.20656,57690.11095,1
23770.454169999997,60843.808039999996,0
23995.648269999998,60376.696789999995,0
23304.35187,57432.242770000004,1
22975.93918,55598.93294,1
22966.21263,56574.0282,1
24249.40986,61634.87991,0
24135.64098,59332.27828,0
23679.69702,58828.996589999995,0
24193.27501,60463.51206,0
23210.56312,55778.75991,1
23979.56396,60568.3595,0
24434.890359999998,61037.127720000004,0
22710.8839,55748.76265,1
23599.209609999998,59540.042429999994,0
21809.51302,56064.02689,1
24528.29791,60606.42047999999,0
22869.13445,56974.841870000004,1
24503.68349,58080.163660000006,0
23044.50271,54426.818,1
23061.59796,55539.5386,1
24629.72436,61217.55674,0
23203.49035,55628.67442,1
23511.386440000002,61678.462439999996,0
23276.503109999998,57055.52009,1
22605.5041,55416.3996,1
22805.95496,55859.57037,1
23893.04244,56781.297679999996,0
22740.35568,55908.15972,1
24425.767480000002,59895.08767000001,0
22542.359669999998,57338.74884,1
22979.19368,56397.40538,1
23178.30716,55125.527310000005,1
22612.99881,58756.53759,1
23159.7143,57264.924889999995,1
23674.33058,59373.79355,0
24121.24381,61063.51486,0
23039.19595,56465.75404,1
22563.03415,52992.62443,1
23423.9707,60045.83115,0
23985.985230000002,60377.39426,0
24150.41994,59901.55583,0
23592.81553,59424.291820000006,0
22501.54221,57044.20045,1
22374.708580000002,58209.778860000006,1
23736.13219,62718.840339999995,0
23761.21848,57611.173279999995,0
24558.62104,58607.1791,0
22768.32532,55824.3222,1
23855.46145,59857.07438,0
23115.990009999998,55831.72222,1
23821.14213,59843.5317,0
24641.605040000002,60605.055739999996,0
22799.7166,56328.017660000005,1
24217.1836,60287.45155,0
24611.05583,60046.44135,0
24135.578380000003,59360.222420000006,0
24358.740019999997,60107.97807999999,0
24043.74401,57930.120820000004,0
23685.87049,60963.31835,0
22367.46695,56395.75789,1
22390.25558,54687.69691,1
23052.18533,53951.30605,1
22671.38114,55943.81198,1
22641.19792,55663.549589999995,1
22966.31073,55846.936579999994,1
23018.276380000003,55007.83704,1
23960.4213,61087.874279999996,0
24404.837480000002,60402.651979999995,0
24000.274380000003,60520.77027000001,0
22966.82242,56481.494179999994,1
24316.63567,58798.6712,0
22491.40564,57241.9914,1
25040.12178,60813.683829999994,0
22348.88604,57130.10521,1
22468.28619,56581.91643,1
24204.48515,61253.496329999994,0
23721.095419999998,60191.54647,0
23717.84742,59808.052339999995,0
23817.2162,60005.79509,0
24115.344390000002,58256.80432999999,0
23500.02158,59401.94489,0
24489.3441,60941.77017,0
22458.839969999997,56085.72588,1
22639.07701,54916.827489999996,1
22862.22464,55569.69049,1
25187.18536,62152.057270000005,0
23173.06107,60577.57468,0
24599.437,59078.91201,0
23963.944030000002,58086.44645,0
23688.545319999997,58815.532289999996,0
23214.97143,60262.6897,0
23912.58572,61651.987539999995,0
23491.39498,59666.74609,0
23250.37529,56518.125360000005,1
22689.94338,57675.549629999994,1
22886.21605,55636.70059,1
23241.91861,53954.8901,1
23987.58999,57941.95272,0
24164.0235,60384.025779999996,0
24037.880540000002,59540.405679999996,0
23753.23354,59867.86852999999,0
23872.03078,59538.49367,0
24460.13028,58971.44754,0
23564.76309,61628.41383,0
24128.58088,59565.690310000005,0
22592.95745,57733.054379999994,1
22822.58947,55165.53381,1
23412.45706,60164.65871,0
23741.98212,61039.073039999996,0
24341.44554,62789.07216,0
23261.71573,55431.2565,1
23901.6961,60438.59197,0
23828.334319999998,55082.294760000004,1
22993.686869999998,57554.76432,1
22978.71186,57322.54262000001,1
23115.20898,55625.31868,1
22972.02158,56456.14344,1
23163.7211,55655.6086,1
23998.01895,59598.4734,0
22995.38163,55638.454620000004,1
23853.81917,59716.95325,0
23593.83995,61264.99306,0
23666.4218,60420.299179999995,0
24522.968240000002,59921.94402,0
22808.96766,55435.03569,1
24418.64146,60129.78185,0
24076.4788,61238.96724,0
22539.99289,56657.2506,1
22523.09737,56123.02135,1
22846.7854,57167.404160000006,1
24540.73547,60134.806979999994,0
24164.863269999998,61638.48791,0
22478.96335,54878.698710000004,1
24544.44033,60284.05293,0
24215.211580000003,60776.309579999994,0
24355.46865,59115.8628,0
22291.23415,56143.101310000005,1
22535.69672,54264.60797999999,1
22957.66366,53497.18352,1
23490.34611,59277.483,0
23360.08391,56237.13921,1
23781.21132,61181.16409,0
23065.54444,54527.67255,1
23902.91496,60767.447620000006,0
22043.89016,55948.36543,1
22823.90204,56703.58139,1
24021.78839,60756.64755,0
22242.006869999997,56220.30742999999,1
23928.324969999998,57212.05532000001,1
22498.446640000002,56443.870429999995,1
23897.21754,60041.37027000001,0
24360.95978,60378.637610000005,0
24631.96511,60716.42731,0
22489.78689,54365.04511,1
22790.87072,57777.181710000004,1
23821.4719,61230.13827,0
23913.3935,60506.862389999995,0
23806.83843,60700.56092,0
23002.444519999997,60464.051029999995,0
24310.12362,59344.235660000006,0
22718.41625,57844.54059,1
22982.029980000003,55638.566920000005,1
24909.97607,59129.29321,0
22802.15255,57082.60152999999,1
23307.518480000002,56090.7007,1
24005.263219999997,59927.22331,0
24063.93505,60858.81894,0
24970.49901,59099.57957,0
22249.1788,55418.16013,1
24209.24293,59749.832279999995,0
22458.01625,57153.66766,1
24045.50252,58483.73964,0
24333.31209,60772.20306,0
23163.19227,54690.62702000001,1
23735.36077,60560.06747,0
23313.32779,55691.71192,1
22653.47571,54993.08048,1
23068.41665,55273.66035,1
24057.54326,59868.98632,0
22776.368440000002,53978.095429999994,1
22350.985940000002,57592.33946,1
22598.05098,57979.03469,1
23784.258859999998,60135.21378,0
22828.18979,55853.664520000006,1
22875.52132,56498.27287000001,1
23084.40678,53484.693060000005,1
23644.16725,59166.45209,0
23338.318069999998,58716.5123,1
24239.745130000003,58758.78832000001,0
22789.72044,57219.73198,1
22177.00721,56146.74245,1
24386.19165,59674.12522,0
23594.90636,58579.72664,0
23621.22214,60934.50982000001,0
23849.27134,60491.871779999994,0
22692.20578,57777.42951,1
24421.86152,58966.756729999994,0
22927.88407,55227.9929,1
24174.88897,59511.42471,0
23599.2913,60663.613110000006,0
22811.2247,56419.983120000004,1
24535.647419999998,57029.45945,0
23729.19815,62846.22701,0
22664.452859999998,55811.934429999994,1
23520.95222,58553.98691,0
23376.3992,53549.58822,1
23874.405430000003,60901.59581,0
22307.79609,54610.565220000004,1
23769.50871,59452.828570000005,1
25054.07625,58709.98645,0
23228.45685,54955.07176,1
23231.03361,55617.738520000006,1
24035.0442,59897.1598,0
23399.76586,60687.681489999995,0
22834.872880000003,57543.799360000005,1
23573.03872,60335.6799,0
22774.77183,56368.7388,1
22742.46656,58128.597579999994,1
23537.71147,59203.12369,0
24109.36102,59952.764,0
23287.60691,57173.780320000005,1
23476.01076,60148.42817000001,0
22216.952080000003,54353.94108,1
23925.84705,61094.436929999996,0
22788.88787,55632.29003,1
24237.03396,60435.15952000001,0
23624.822819999998,56307.80485,1
23640.10759,60202.038089999995,0
23440.35501,58052.09258,0
22395.33368,56752.81307999999,1
23232.76641,56136.11532999999,1
22932.3164,54150.627089999994,1
23991.39665,59066.16849,0
22994.59739,54869.77766,1
23089.27118,55621.619679999996,1
23839.41285,61024.33297999999,0
23763.1882,60281.92594,0
23689.99056,60937.01457000001,0
21864.21675,58462.837739999995,1
24858.5151,61412.59481,0
23433.12343,62355.89336,0
23937.11985,58594.32193,0
22746.975319999998,56778.408410000004,1
23345.821519999998,55012.46208,1
24056.97814,60656.44194,0
23128.77147,55601.59421,1
22982.46603,57030.478579999995,1
23804.84461,59748.62839,0
23669.813159999998,59713.51519,0
22388.544469999997,55232.3248,1
22834.90871,54332.19699,1
23969.23013,59705.576010000004,0
23486.29206,60089.341360000006,0
24442.33364,60658.969370000006,0
23837.43275,58808.911779999995,0
23090.1845,54983.37617999999,1
22605.9849,53456.09721,1
23086.74705,58491.40449,0
23085.99355,57031.196710000004,1
23929.75756,60156.12025,0
21864.634530000003,55456.211760000006,1
22328.77148,56292.41614,1
22854.03331,56683.86166,1
22560.684119999998,56621.21701,1
22450.49552,53933.08709,1
22157.3311,57779.29051,1
24502.552069999998,61658.28884,0
22803.04212,57057.83403,1
22612.379969999998,54963.3477,1
22775.7344,55641.16266,1
24882.48588,59364.4957,0
24347.77619,59919.45532000001,0
24708.0955,59603.09311,0
22619.75903,53759.18615,1
24112.18528,59388.2108,0
22631.61591,55334.823079999995,1
23301.805080000002,54352.85714,1
24172.78272,59846.555420000004,0
23688.40059,54888.74443,1
23010.00333,55098.79877,1
22441.375519999998,55547.417729999994,1
24516.19734,59549.67449,0
23619.096709999998,61981.1752,0
22949.97882,54948.224460000005,1
24472.93348,59838.74362000001,0
22301.29851,57188.51052999999,1
23200.84708,54586.98843,1
23782.1005,59748.6483,0
23318.5887,53129.28297,1
22424.1619,55876.63824,1
21920.15634,54953.183710000005,1
22603.92544,57599.0181,1
23463.07636,60039.93621,0
21678.497519999997,56644.34356,1
24568.34471,59294.22122000001,0
22586.645790000002,56710.61255,1
23015.284,58708.3126,1
22985.69872,55986.3579,1
24035.1146,58091.7735,0
23322.679509999998,55551.86599,1
22400.0854,55459.70058,1
23998.03111,59417.99204,0
22847.52804,57437.22259,1
24433.93533,60753.6773,0
23760.790680000002,59879.98983,0
23939.00517,58114.00336,0
22627.13281,57609.29051,1
22777.78072,56960.54558,1
24082.1204,57693.04726,0
23740.61404,58367.018489999995,0
24027.81353,59901.74586,0
24477.563309999998,60541.2542,0
23350.28736,57881.39662000001,0
23057.41146,58165.487010000004,0
22614.40501,57872.72229,1
22667.084919999998,56658.13378,1
24074.46615,60891.37662,0
23642.37847,59260.985889999996,0
24004.38856,57954.065539999996,0
22738.318030000002,55376.973620000004,1
22877.56834,55824.951960000006,1
22138.03048,57874.60095,1
22887.6988,54411.2505,1
23973.56112,57348.58832,0
23366.64287,54042.47787,1
23042.62339,55927.318,1
23998.159369999998,60042.25377999999,0
24338.42371,60023.75774,0
24487.62469,58628.6837,0
24437.99579,60613.16978,0
24199.95566,60957.083360000004,0
22945.57581,60267.129329999996,0
23195.65336,56059.44769,1
23660.29887,60813.77887,0
24276.02,59452.55699,0
22934.375509999998,55135.79433,1
24225.86171,56866.01297,1
23297.48106,55204.415279999994,1
23821.77972,59248.515289999996,0
23048.87846,55384.3462,1
23583.806090000002,60456.295979999995,0
22944.789969999998,55672.571560000004,1
23146.43575,55080.37734,1
23650.558269999998,58556.161570000004,0
24228.43626,59162.704320000004,0
22076.37428,56039.28793,1
22890.32234,57423.92835,1
24323.254390000002,61335.66655,0
22063.86214,56722.11196,1
22036.238859999998,55728.50662000001,1
22842.15131,55760.9969,1
23727.6542,58794.6698,0
24544.10154,58444.96836,0
23763.272780000003,58790.549739999995,0
22128.906880000002,59166.37539,1
22473.48213,54190.51394,1
23251.560830000002,54823.660789999994,1
22324.769969999998,56488.88446,1
24417.151130000002,60458.144629999995,0
23767.41005,58430.01319,0
23750.64655,61265.99796,0
22889.32476,54914.84254,1
22766.396930000003,56656.30296,1
22723.93489,53485.70168,1
21647.74251,56888.02424,1
22704.18878,54595.72901,1
22901.20573,56074.36315,1
23988.37943,61581.4293,0
21864.577830000002,57759.45344,1
25036.230480000002,58835.492289999995,0
21972.41448,54808.35254,1
23810.2825,60418.52604,0
23327.97955,61623.49295,0
23657.87413,61206.67883,0
23599.23696,59428.532960000004,0
23825.220859999998,59242.613110000006,0
23207.30078,54545.68359,1
22565.89141,57730.32716,1
24349.38061,60230.73394,0
22534.81511,54318.568589999995,1
24983.36891,60060.99619,0
22396.74366,56137.96525,1
22937.16936,54005.75181,1
24686.131830000002,59646.45645,0
24090.39628,61855.907979999996,0
23755.463519999998,61628.19509,0
22721.24741,55445.667760000004,1
23447.53031,59671.174779999994,0
24009.787269999997,60717.68175,0
23482.88916,57059.695320000006,1
23252.2746,58462.65425,0
23223.592119999998,55716.536770000006,1
23854.67724,58981.180239999994,0
23470.68773,55306.373889999995,1
23267.748190000002,56950.58512,1
23737.50158,58951.32988,0
22897.90601,55202.1893,1
23273.50401,63539.38948,0
22877.13833,56017.34873,1
22660.35711,55436.99646,1
23716.72148,59040.015629999994,0
22630.60383,57119.90341,1
22820.20279,57727.9413,1
23920.46075,60645.968,0
24216.72575,58750.93781,0
